CustomerID,RetentionPotential
C38719,Low
C31409,Low
C26743,Low
C24141,Low
C28350,Low
C31221,Low
C15738,Low
C20267,High
C27469,Low
C16197,Low
C41046,Low
C40778,Low
C31272,High
C17616,Low
C36892,High
C40893,High
C23935,High
C40425,Low
C39329,Low
C36906,Low
C36066,Low
C31927,Low
C26628,Low
C31315,Low
C26100,Low
C35892,High
C35041,Low
C12512,Low
C36816,Low
C18059,Low
C38768,Low
C28427,Low
C30386,Low
C31481,Low
C31325,Low
C14084,Low
C34585,Medium
C25271,Low
C38840,Low
C41474,Low
C22151,Low
C36515,Low
C17419,Low
C40399,Medium
C35249,Low
C38214,High
C19896,Low
C32146,High
C22605,Low
C25952,Low
C36566,Low
C24968,Low
C35710,Low
C26496,Low
C39724,Low
C16339,Low
C18722,Low
C27354,Low
C14413,Low
C33769,Low
C22497,Low
C30632,Low
C32175,High
C29245,Low
C24321,Low
C24342,Low
C16500,Low
C27796,Low
C14575,Low
C16464,Low
C13655,Low
C37894,Medium
C21016,High
C36276,Low
C28544,Low
C39237,Low
C39047,High
C35020,Low
C36721,High
C19311,Low
C35765,Low
C21689,Low
C39818,Low
C13746,Low
C40678,Low
C22934,Low
C22703,Medium
C22208,Low
C31305,High
C19644,Low
C31878,Low
C17605,Low
C38692,Low
C18008,Medium
C25503,Low
C32523,Low
C28338,Low
C17998,Low
C15776,Low
C14165,Low
C38119,Low
C14219,Low
C40660,High
C20326,High
C26752,Low
C21324,High
C20840,Low
C20714,Low
C12786,Low
C17369,Low
C23100,Low
C35559,Low
C16291,Low
C40849,Low
C18383,High
C16477,High
C28354,Low
C31038,Low
C31202,High
C37319,Low
C28525,Low
C18918,Low
C23226,Low
C14947,Low
C40435,Low
C22486,Low
C26421,Low
C18063,Low
C35535,Low
C38121,Low
C30939,Low
C28528,High
C23213,Low
C42071,Low
C22663,Low
C35974,Low
C25127,Low
C21275,Low
C12759,Low
C19859,High
C27148,Low
C42107,Low
C23796,Low
C21164,Low
C14023,Low
C25005,Low
C14363,High
C41625,Low
C18278,Low
C36383,Low
C23720,High
C31855,Low
C35542,Low
C28418,High
C12291,Medium
C27085,High
C31232,Low
C31507,High
C30508,Low
C25449,Low
C40506,Low
C19203,Low
C41325,Low
C13162,Low
C30059,Low
C31622,Low
C18308,Low
C34772,Low
C35870,Low
C41236,Low
C19685,Low
C23871,Low
C20795,Low
C14258,Low
C41469,Low
C41163,Low
C13034,Low
C23419,High
C42078,High
C17914,Medium
C21085,Low
C22845,Low
C37485,Low
C26673,Low
C34390,Low
C33849,Low
C40490,Low
C15687,Low
C28570,Low
C28474,Low
C38850,Low
C19846,Low
C13109,Low
C38843,Low
C31672,Low
C40739,Low
C33879,High
C15362,High
C31321,Low
C38228,Low
C14988,Low
C29278,Low
C27103,Low
C12963,Low
C25523,Low
C24891,Low
C34423,Low
C25920,Low
C29483,Low
C23258,Low
C31238,Low
C34146,Low
C20197,Low
C21244,Low
C32328,Low
C23015,High
C20156,High
C33699,Low
C23987,Low
C15067,Low
C27126,Medium
C24388,Low
C16429,Low
C31375,High
C28753,Low
C27974,Low
C17456,Low
C20523,Low
C42144,Low
C32814,Low
C29211,Low
C30458,Low
C22841,Low
C18525,Low
C38584,High
C19959,Low
C26372,High
C39362,Low
C16504,Low
C31636,High
C12483,Low
C38048,Low
C16813,Low
C38650,High
C41455,Low
C36244,Low
C13628,Low
C34036,High
C25685,Low
C41509,Low
C15350,Low
C20165,Medium
C32915,High
C20245,Low
C21531,Low
C25032,Low
C24687,High
C29906,Low
C16673,High
C33314,High
C30914,High
C15343,Low
C20151,Low
C35405,Low
C15041,Low
C25705,Low
C12965,High
C20924,High
C25131,High
C24319,Low
C31615,Low
C13185,Low
C19561,Medium
C23049,Low
C23573,High
C34835,Low
C12272,Low
C13315,Low
C23837,Low
C39314,Low
C22878,Low
C17426,Low
C16182,Low
C21277,Low
C16886,High
C26424,Low
C23718,Low
C21189,Low
C16384,Low
C25506,Low
C17502,Low
C13127,Low
C23134,Low
C27161,Low
C23685,Low
C30018,Low
C38478,Low
C36881,Low
C27260,Low
C25578,Low
C13275,Medium
C32233,Low
C31684,Low
C28664,Medium
C32504,Medium
C35193,Low
C18099,Low
C26120,Low
C18530,Low
C26502,Low
C40654,Low
C33136,Low
C13865,Low
C40166,Low
C29126,High
C15000,Low
C28027,Medium
C23636,High
C35761,High
C22977,Low
C26123,Low
C41348,High
C15991,Low
C12733,Low
C23646,Low
C13241,Low
C42063,Low
C24283,High
C40779,Low
C32107,High
C16220,Low
C41136,Low
C12194,Low
C12818,Low
C32258,Low
C39824,Low
C37909,Low
C37706,Low
C39042,Low
C25871,Low
C16456,Low
C28428,Low
C40651,Low
C41984,Low
C16322,Low
C20604,Low
C21803,Low
C28908,Low
C19856,Low
C31090,Low
C34300,Low
C37671,Low
C14913,High
C19635,High
C32530,Medium
C13864,Low
C22018,Low
C32064,Low
C26693,Low
C31675,Low
C31435,Medium
C21683,High
C26275,Low
C38149,Low
C39112,High
C23890,Low
C24282,Low
C15203,Low
C24359,Low
C13243,Low
C13041,Low
C33556,Low
C28600,Low
C41123,Low
C32046,Low
C28659,High
C32083,Low
C16254,High
C20921,Low
C27715,Low
C41244,Low
C27201,Low
C31571,Low
C36141,High
C25970,Low
C23078,Low
C12299,Low
C26377,Medium
C17302,Low
C23206,High
C14519,Low
C18864,Low
C38602,Low
C40947,Low
C21714,Low
C13498,Low
C20414,High
C14246,Low
C19705,Low
C19023,High
C27459,Low
C35208,Low
C26329,Low
C33817,Low
C12812,Low
C21470,Low
C14597,Low
C12283,Low
C21460,Low
C24797,Low
C37369,Low
C26468,Low
C27268,Low
C13129,Low
C35821,Low
C41271,Low
C18143,Low
C29703,Medium
C28868,Low
C20580,Low
C21792,Low
C19638,High
C34794,Low
C25841,Low
C30761,Low
C30251,High
C39471,Low
C38635,Low
C37617,Low
C41002,Low
C27562,High
C32367,Low
C37999,High
C35566,Low
C14840,Low
C13781,Low
C22213,High
C41468,Low
C21638,Low
C40868,High
C36214,Low
C28697,High
C28141,Low
C17229,Medium
C31712,Low
C36534,Low
C21332,Low
C14442,Low
C23648,High
C18543,High
C26039,Low
C40772,Low
C26992,High
C24608,Medium
C18679,Low
C39903,Low
C37524,Low
C16999,Low
C18971,Low
C28588,Low
C12389,Low
C30848,Low
C40644,Low
C41092,Low
C30713,Low
C16821,Low
C28905,Low
C33806,High
C23758,High
C31658,Low
C41670,Low
C40936,Low
C19446,Low
C33010,Low
C40481,Low
C24318,Low
C39177,High
C39079,Low
C17689,Low
C36956,Low
C20307,Low
C36220,High
C20660,Low
C12980,Low
C26705,Low
C34106,Low
C15684,Low
C25936,Low
C14691,Low
C35012,Low
C34452,Low
C31040,Low
C29467,Low
C17126,Low
C24124,Low
C38677,Low
C13308,Low
C13844,Low
C14672,Low
C29798,Low
C23229,Low
C13527,Low
C22107,Low
C24228,Low
C25301,Low
C24604,High
C26553,High
C23397,Low
C34117,Medium
C13105,Low
C15972,Low
C26160,Low
C20858,Low
C13447,Low
C40985,Low
C28650,Low
C16210,Low
C31197,Low
C23048,High
C38027,High
C19066,Low
C22584,Low
C36508,Low
C38882,Low
C16580,Low
C37500,High
C20447,Low
C19876,Low
C20594,Low
C22331,Low
C23451,Low
C41142,Low
C15965,Low
C34513,Low
C18999,Low
C17417,Low
C35934,Low
C30066,Low
C18061,Low
C39976,Low
C12762,Low
C37497,Low
C41279,Low
C13359,Low
C14815,Low
C12565,Low
C13407,Low
C31066,Low
C25998,Low
C20131,Low
C20578,Low
C14593,Low
C36105,Low
C34622,Medium
C42186,High
C40668,High
C16341,Low
C40168,Low
C25496,Low
C30308,High
C37935,Low
C27976,Low
C24122,Low
C12262,Low
C22811,Low
C21812,Low
C41430,Medium
C25550,Low
C40714,Low
C24175,Low
C30122,Low
C18369,Low
C21076,Low
C40327,High
C38662,Low
C23842,Low
C41503,High
C24720,Low
C28192,Low
C31225,Medium
C27276,Low
C20252,High
C20436,High
C34834,Low
C21232,Low
C35904,Low
C20777,Low
C30947,Low
C28351,Low
C24034,High
C20936,Low
C29691,High
C31873,Low
C39185,Low
C36234,High
C13898,Low
C40408,Low
C12330,Low
C15742,Low
C36809,Low
C25592,Low
C21597,Low
C37003,Low
C42052,High
C29038,Low
C28583,Low
C37966,Low
C25663,Low
C29734,Low
C17878,High
C38278,Low
C29674,Low
C33315,Low
C20535,High
C19081,High
C12948,Low
C42069,Low
C29770,Low
C24645,Low
C25498,Low
C28312,Low
C31973,High
C30279,Medium
C35639,Low
C25063,High
C16941,Low
C17544,High
C33137,Low
C35915,Low
C26274,High
C34740,Low
C27433,Low
C13970,Low
C30357,Low
C30861,Low
C24575,Low
C34792,Low
C26122,High
C24237,Low
C14708,Medium
C38764,Low
C12708,Low
C25651,Low
C37155,High
C37775,Low
C41833,Low
C33021,High
C20065,High
C13118,Low
C19058,Low
C36737,High
C37816,High
C16639,Low
C12727,Low
C14767,Low
C21325,Low
C12754,Low
C34068,Low
C16276,Low
C31879,High
C19693,Low
C41897,Low
C24642,Low
C28269,High
C22671,Low
C29867,Low
C40040,Low
C21601,High
C37730,Low
C35200,Low
C40376,Low
C32876,Low
C40832,High
C26921,Low
C32246,High
C33885,Low
C25232,Low
C23509,Low
C17569,High
C37451,Low
C23995,Low
C24862,Low
C18673,Low
C32403,Low
C13802,Low
C19403,Low
C13718,High
C24279,Low
C15313,Low
C18403,Low
C18220,Low
C13629,High
C21526,High
C37149,Low
C35274,Low
C19679,Medium
C24984,High
C23189,Low
C34546,Low
C37257,Low
C25571,Low
C22087,Low
C22071,Low
C17321,High
C15730,Low
C35740,Low
C17059,High
C39535,Low
C20668,Low
C23568,Low
C18784,Low
C28616,Low
C35516,High
C19908,Low
C28743,Low
C39286,Low
C36586,Low
C26848,Medium
C12375,Low
C40203,High
C26707,High
C32910,Low
C38075,High
C19196,Low
C14713,High
C32138,Low
C41895,Low
C20479,Low
C14657,Low
C36924,Low
C27028,Low
C14033,Low
C33083,Low
C14010,Low
C26401,Low
C30218,Low
C26977,Low
C32323,High
C19976,High
C13818,Low
C23812,High
C36764,Low
C23453,Low
C39573,Low
C22749,Low
C24573,High
C35645,High
C36920,Low
C41493,Low
C42171,Low
C26302,High
C33058,Low
C31474,Low
C18604,Low
C25022,Low
C26021,Low
C29434,Low
C27135,Low
C18105,High
C13985,Low
C29586,Low
C38380,Low
C19255,Low
C38136,High
C14996,Low
C19358,Low
C41305,Low
C27576,Low
C36654,Low
C24653,Low
C21930,Low
C29256,Low
C19365,Low
C40521,Low
C35467,Low
C38942,Low
C36606,Low
C13706,Low
C41400,High
C34836,Low
C17909,High
C35591,Medium
C35893,Low
C13433,High
C38990,Low
C25048,High
C33230,Low
C38730,Low
C18318,High
C17462,Low
C20162,Low
C34986,Low
C14926,Low
C19637,Low
C39179,Low
C37588,Low
C14749,Low
C20496,Medium
C19357,High
C24859,Low
C17852,Low
C39578,Low
C28575,Low
C41073,High
C15872,Low
C28222,Low
C23765,Low
C24846,Low
C32170,Low
C36825,Low
C33079,Low
C20265,High
C36206,Low
C41338,Low
C40842,Low
C32294,Low
C38336,Low
C23378,Low
C37323,Low
C36614,Low
C31556,Low
C35212,Low
C20411,Low
C18381,Low
C41370,Low
C18097,Low
C40826,High
C28564,Low
C17396,Low
C14170,High
C33332,Low
C17777,Low
C38359,Low
C33484,High
C27608,High
C15892,Low
C25146,Low
C12413,Low
C39655,Low
C22309,Low
C34429,Low
C38982,Low
C40229,Low
C37076,Low
C32349,Low
C23710,Low
C15703,High
C15878,High
C29634,Low
C32215,Low
C31453,Low
C31899,High
C20912,High
C40378,High
C36903,Low
C16367,Low
C37036,Low
C15107,Low
C29730,Low
C23294,Low
C32612,Low
C17383,High
C27604,Low
C27107,High
C27023,High
C20422,Low
C16866,Low
C17445,Low
C20239,Low
C22455,High
C33437,Low
C41406,Low
C35096,Low
C37223,Low
C14307,Low
C26613,Low
C41737,Low
C21965,Low
C24488,Low
C23980,Low
C27564,Low
C28680,Low
C25204,Low
C36685,Low
C32391,Low
C35108,Low
C37106,High
C16894,Low
C29260,Low
C35724,Low
C40743,High
C16275,Low
C17262,Low
C36421,Low
C38042,Low
C30055,Low
C33749,Low
C34284,Low
C40512,Low
C40212,Low
C29109,Low
C37665,Low
C33422,Low
C41070,Low
C14434,Low
C17931,Low
C36457,Low
C36871,Low
C23370,Low
C25359,Medium
C25459,High
C31351,Low
C36358,Low
C37429,Low
C21813,Low
C22411,Low
C34176,High
C13416,Low
C40792,Low
C30548,Low
C25954,Low
C38143,Low
C23975,High
C38980,Low
C25713,Low
C12521,High
C30307,Low
C40994,Low
C38493,Low
C30452,Low
C18160,Low
C23377,Low
C38839,Low
C22798,Low
C41906,Low
C37886,Low
C31933,High
C32034,High
C41152,Low
C38158,Medium
C37405,Low
C39515,Low
C34996,Low
C31451,High
C40709,Low
C18184,Low
C19176,Low
C19774,Low
C22735,Low
C23880,High
C30398,Low
C26213,Low
C17270,Low
C39111,High
C32877,High
C20537,Low
C14869,Low
C17206,Low
C25259,Low
C35317,Low
C17670,Low
C36251,Low
C31915,Low
C36391,Low
C39426,High
C35305,Low
C30814,High
C29913,Low
C15601,Low
C13364,Low
C31814,Low
C16693,Low
C18904,Low
C16230,Low
C41668,Low
C18560,Low
C31395,Medium
C41804,Low
C27809,Low
C34204,High
C40901,Low
C35411,Low
C39120,Low
C23793,Low
C26886,Low
C18563,Low
C35247,Low
C19247,Low
C16462,Low
C27327,Low
C26386,Low
C34374,Low
C21604,Low
C16170,Low
C31656,High
C16573,Low
C39159,Low
C39175,Low
C29019,Low
C41730,Low
C12983,Low
C21766,Low
C24266,High
C32756,Low
C29677,Low
C17182,Low
C31431,High
C37202,High
C23855,Low
C23984,Low
C32698,Low
C39496,Low
C29901,Low
C27926,Medium
C32903,Low
C34782,Low
C27570,High
C32864,Low
C26603,Low
C39214,Medium
C19531,Low
C26227,Low
C41327,Low
C19459,Medium
C26503,Low
C16112,High
C39884,Low
C31810,Low
C34137,Low
C27666,High
C12325,Low
C20040,Low
C28296,High
C32114,Low
C28068,Low
C37240,Low
C17636,Low
C37035,Low
C34924,Low
C38423,Low
C28394,Low
C26265,Low
C24919,High
C32945,Low
C38310,Low
C25171,Low
C32142,Low
C37998,Low
C17345,Low
C39700,Low
C19248,High
C21661,Low
C24831,High
C23740,Low
C23903,Low
C28396,Low
C24486,Low
C19837,Low
C18154,Low
C35047,High
C32418,High
C27078,High
C36153,Low
C30462,Low
C18256,Low
C35015,High
C12918,Low
C33753,Low
C28823,Low
C20754,Low
C39002,Low
C32290,Low
C15211,Low
C17468,Low
C32075,Low
C31529,High
C29854,Low
C29617,Low
C34943,Low
C35565,Low
C40839,Low
C16288,Low
C20100,Low
C28062,Medium
C18599,Low
C31821,Low
C21183,Low
C37390,Low
C32866,Low
C28227,High
C15037,Low
C27155,Medium
C35992,Low
C26231,Low
C41508,Low
C22469,Low
C22827,Low
C36812,Low
C37443,Low
C26017,Low
C12698,Low
C33651,High
C21194,Low
C36467,Low
C28049,Low
C13344,Low
C40717,Low
C28766,High
C16298,Low
C16295,Low
C42117,Low
C35660,Low
C16533,Low
C37286,Low
C32467,Low
C18861,Low
C21007,Low
C37231,Low
C33747,Low
C13953,Low
C27704,Low
C33523,High
C26911,Low
C24554,Low
C26814,Low
C29845,High
C21086,Low
C32572,Low
C26066,Low
C41557,Low
C21984,Low
C37878,High
C13925,Low
C32331,High
C30060,Low
C12576,Low
C23756,Low
C14759,Low
C28668,High
C33311,Low
C28547,Medium
C31445,Low
C17283,Low
C25707,Low
C20863,Low
C19334,High
C36011,High
C21867,Low
C31021,Low
C19283,Low
C37499,Low
C26997,Low
C14228,Low
C32314,Low
C22933,Medium
C38871,Low
C36700,High
C29766,Low
C35996,Low
C37831,Low
C13198,Low
C42101,Low
C35007,High
C32043,Low
C39065,Low
C28595,Low
C25094,Low
C12738,Low
C27332,Low
C33588,Low
C15365,High
C32024,Low
C18958,Low
C37349,High
C22619,Low
C22579,Low
C38579,Low
C19588,Low
C34397,Medium
C29362,Low
C29842,High
C33670,Low
C18718,Low
C12391,Low
C24519,High
C25524,Low
C18913,Low
C19493,Low
C25542,Low
C16601,High
C25302,Low
C37954,High
C18090,Low
C12991,Low
C14217,Low
C14394,Low
C38477,High
C22146,Low
C23535,Low
C39607,High
C17020,High
C41292,High
C17679,Low
C35027,Low
C19345,Low
C35100,Low
C35666,Low
C28091,Low
C27718,Low
C37803,Low
C25381,Low
C17786,High
C36295,High
C17267,Low
C13264,Low
C36589,High
C21288,High
C26341,Low
C15083,Low
C39501,Low
C26796,High
C36784,Low
C16169,Low
C32678,Low
C34636,High
C35723,Low
C22300,Low
C30917,High
C19148,Low
C29994,Low
C41156,Low
C19361,Low
C31139,Low
C29920,Low
C25077,Low
C12893,Low
C13772,Low
C13053,Low
C23686,Low
C24473,Low
C22159,High
C24231,Low
C32063,Low
C36351,High
C25014,Low
C24110,Low
C29816,High
C26913,High
C17835,Low
C29440,Low
C27537,High
C18752,Low
C32047,Low
C21456,Low
C14421,Low
C13885,Low
C14158,Low
C18348,Medium
C18134,Low
C24203,Low
C21273,Low
C27711,Low
C29835,Low
C36271,Low
C24086,Low
C19972,Low
C24390,Low
C19736,Low
C26258,Low
C25845,Low
C19998,Low
C29506,Low
C39696,Low
C29911,High
C13482,Low
C34702,Low
C39055,Low
C28630,High
C29876,Low
C37729,Low
C21961,High
C20053,Low
C17913,Low
C37545,Low
C37372,Low
C20043,Low
C31839,Low
C32337,Low
C25560,Low
C14794,Low
C15981,Low
C36474,Low
C25909,Low
C40500,Low
C38025,Low
C14538,Low
C28014,Low
C42163,Low
C31104,Low
C18902,Low
C27319,Low
C17688,Low
C35207,Low
C36533,Low
C15855,Low
C21484,Low
C40594,Low
C31381,Low
C30819,Low
C21517,Low
C41122,Low
C15561,Low
C16631,Low
C18431,Low
C21745,Low
C34929,Low
C42109,Low
C20568,Low
C22311,Low
C41527,Low
C33628,Low
C20772,High
C36674,Low
C16932,Low
C40618,Low
C24731,Low
C41564,Low
C39901,High
C23618,Low
C29308,Low
C38406,Low
C30351,Low
C38259,Low
C40186,Low
C25509,High
C37453,Low
C32595,Low
C18411,Low
C18711,Low
C16172,Low
C21610,Low
C38517,Low
C41857,Low
C37897,High
C16927,Low
C24627,Low
C37325,Low
C34187,Medium
C32949,Low
C13080,Low
C19538,Low
C19257,High
C30945,Low
C34717,Low
C21599,Low
C12564,Low
C29970,Low
C17243,Low
C22393,Low
C29843,Low
C18355,Medium
C29955,Low
C20178,Low
C31515,Low
C30721,Low
C14148,Low
C28626,High
C32684,Low
C29739,Low
C40884,Low
C12326,High
C25851,High
C32957,Low
C17223,Low
C38341,Low
C20112,Low
C14028,Low
C35588,Low
C13318,Low
C24734,Low
C37716,Low
C31939,Low
C35502,Low
C42048,Medium
C29187,High
C23254,Low
C40818,Low
C35279,Medium
C27631,Low
C17378,Low
C27140,Low
C12249,High
C16105,Low
C20268,Low
C28940,Low
C31348,Low
C23879,Low
C23719,Low
C12423,Low
C31382,High
C30667,Low
C28440,Low
C25636,High
C17888,Low
C20391,High
C40608,Low
C29628,Low
C18393,Low
C19237,Low
C20061,Low
C30003,Low
C14853,Low
C17920,Medium
C40692,Low
C41451,Low
C30091,High
C18930,High
C23411,High
C17447,Low
C27165,Low
C30208,Low
C20137,Low
C30579,Low
C16362,Low
C14977,Low
C40981,Low
C13215,Low
C24882,Low
C35005,Low
C23264,High
C36144,Low
C39041,Low
C28917,Low
C30912,Low
C20822,Low
C17881,Low
C32284,Low
C31570,Low
C31506,Low
C23572,Medium
C40185,Low
C31958,High
C25173,Low
C21525,Low
C15523,Low
C38070,Low
C25668,Low
C32268,Low
C19423,High
C35795,Low
C29590,Low
C31940,High
C21495,Low
C29203,Low
C29112,Low
C12454,Low
C34878,Low
C30934,Low
C26650,High
C22734,Low
C34809,Low
C25060,High
C31147,Low
C23309,Low
C35921,Low
C22836,Low
C40960,Low
C28501,Low
C19554,Low
C33113,Low
C12441,Low
C18656,Low
C22575,Low
C19011,Low
C26511,Low
C41573,High
C19326,Low
C39075,Low
C18301,Low
C18117,Low
C16015,High
C40821,High
C28577,Low
C16743,Low
C15223,Low
C27262,Low
C17738,Low
C22961,Low
C36339,Low
C14893,Medium
C23790,High
C28144,Low
C21043,Low
C26139,Low
C30626,Low
C37528,Low
C35377,Low
C13666,Low
C24127,Low
C27344,Low
C21946,Medium
C37579,Low
C26817,High
C20246,Low
C34626,High
C18585,Low
C29802,High
C17887,Low
C28423,Low
C17107,Low
C42032,Low
C29812,High
C30401,Low
C41976,Low
C40109,Low
C16454,Low
C40115,High
C26376,Low
C39468,Low
C33793,Medium
C17038,Low
C41115,Low
C34951,Low
C26091,Low
C24842,Low
C19562,Low
C27550,Low
C27297,Low
C16814,Low
C42086,High
C30258,Low
C39122,Low
C29611,High
C21172,Low
C24492,Medium
C39340,Low
C12165,Low
C27387,Low
C20176,Low
C29285,High
C39822,Low
C15967,Low
C33771,Low
C23876,Low
C26466,Low
C25317,Low
C24375,Low
C27628,Low
C34234,Low
C12379,Low
C22810,Low
C23665,Low
C19221,Low
C22862,Low
C13177,Low
C35888,Low
C16399,Low
C30161,Low
C15726,Low
C39836,High
C25548,Low
C40058,Low
C41329,Low
C17096,Low
C39489,High
C28929,Low
C20527,Low
C27728,Low
C20483,Low
C41637,Low
C39937,Low
C27050,Low
C26312,High
C15257,Low
C31245,High
C37783,Low
C22925,Low
C12372,Low
C29810,High
C23671,Low
C26749,High
C29481,Low
C13927,Low
C22792,Low
C40844,High
C19158,Low
C26240,Low
C17460,Low
C22105,Low
C41792,Low
C18453,Low
C37341,Low
C17644,Low
C35035,Low
C36617,High
C38876,Medium
C24108,Low
C21586,Low
C19417,Low
C41237,Low
C21100,Low
C12907,Low
C26732,Low
C33585,Low
C41183,Low
C35082,Low
C42166,Low
C13644,Low
C23114,Low
C30303,Low
C31392,High
C15132,Low
C28512,Low
C40062,Low
C24593,Low
C38377,High
C33077,Low
C38021,Low
C31614,Low
C34521,Low
C21227,High
C35548,Low
C27957,Low
C17566,Low
C23688,Low
C34780,High
C37934,Low
C26073,High
C16445,Low
C21057,Low
C38127,Low
C15022,Low
C40190,Low
C20232,Low
C38126,Low
C29116,Low
C41881,High
C39444,High
C23865,High
C31606,Low
C14911,Low
C23947,High
